StationNumber,Temperature,Latitude,Longitude,State
720887,64.0,46.117,-89.883,WI
726873,57.7,45.943,-116.123,ID
726873,57.7,45.943,-116.123,ID
722334,85.1,30.833,-93.333,LA
722334,85.1,30.833,-93.333,LA
720397,66.4,39.211,-82.231,OH
720397,66.4,39.217,-82.233,OH
722122,83.5,32.7,-100.95,TX
722122,83.5,32.693,-100.951,TX
722041,85.2,29.45,-90.267,LA
722041,85.2,29.445,-90.261,LA
726466,66.5,45.23,-96.0,MN
726466,66.5,45.228,-96.007,MN
720633,72.7,34.403,-80.119,SC
720633,72.7,34.4,-80.117,SC
720436,70.4,37.449,-94.731,KS
720436,70.4,37.45,-94.733,KS
723126,73.4,34.917,-81.95,SC
723126,73.4,34.916,-81.957,SC
722312,83.3,30.517,-90.417,LA
722312,83.3,30.521,-90.418,LA
725637,58.2,42.806,-102.175,NE
725038,69.7,41.5,-74.1,NY
725038,69.7,41.5,-74.1,NY
720437,58.5,39.761,-101.796,KS
720437,58.5,39.767,-101.8,KS
723894,56.9,37.624,-118.838,CA
723894,56.9,37.633,-118.85,CA
722214,67.8,35.858,-102.013,TX
722214,67.8,35.858,-102.013,TX
720343,70.6,44.333,-89.017,WI
720343,70.6,44.333,-89.02,WI
722171,73.4,40.917,-88.617,IL
722171,73.4,40.924,-88.625,IL
724107,65.9,36.767,-80.817,VA
724107,65.9,36.766,-80.823,VA
720866,62.5,47.29,-101.581,ND
720866,62.5,47.29,-101.581,ND
720605,73.2,34.717,-79.95,SC
720605,73.2,34.717,-79.95,SC
720359,76.1,35.275,-96.675,OK
720532,51.7,38.533,-106.05,CO
720532,51.7,38.533,-106.05,CO
722094,85.2,32.7,-97.05,TX
722094,85.2,32.699,-97.047,TX
720913,85.0,27.833,-91.983,LA
720913,85.0,27.833,-91.983,LA
720312,71.0,41.4,-92.95,IA
720312,71.0,41.4,-92.946,IA
724118,69.3,36.683,-78.05,VA
724118,69.3,36.688,-78.054,VA
722217,74.8,32.564,-82.985,GA
722217,74.8,32.564,-82.985,GA
726950,55.7,44.58,-124.058,OR
726950,55.7,44.583,-124.05,OR
720259,70.7,35.223,-83.419,NC
720259,70.7,35.223,-83.419,NC
722128,72.9,35.483,-81.167,NC
722128,72.9,35.483,-81.161,NC
720576,79.0,38.533,-121.783,CA
720576,79.0,38.533,-121.783,CA
720613,73.3,33.829,-79.122,SC
720613,73.3,33.828,-79.122,SC
726605,56.7,44.48,-103.783,SD
726605,56.7,44.483,-103.783,SD
720287,84.3,33.714,-96.674,TX
720287,84.3,33.714,-96.674,TX
724856,67.7,38.544,-118.634,NV
726284,62.1,46.35,-87.383,MI
726284,62.1,46.35,-87.4,MI
722062,78.3,31.478,-82.86,GA
722062,78.3,31.477,-82.861,GA
720529,53.2,38.233,-108.567,CO
720529,53.2,38.239,-108.563,CO
725467,69.9,40.75,-95.417,IA
725467,69.9,40.751,-95.413,IA
722120,83.4,29.633,-83.105,FL
724354,71.3,37.053,-84.616,KY
724354,71.3,37.054,-84.615,KY
722145,67.5,45.426,-84.913,MI
722145,67.5,45.426,-84.913,MI
725566,57.3,42.47,-98.688,NE
725566,57.3,42.47,-98.688,NE
720411,49.2,36.417,-105.29,NM
720411,49.2,36.422,-105.29,NM
724033,71.3,38.267,-77.45,VA
724033,71.3,38.267,-77.449,VA
749486,73.2,39.224,-121.003,CA
749486,73.2,39.224,-121.003,CA
725484,67.0,42.783,-96.2,IA
725484,67.0,42.778,-96.194,IA
726548,64.1,48.933,-95.333,MN
726548,64.1,48.941,-95.348,MN
722319,85.5,31.733,-93.1,LA
722319,85.5,31.736,-93.099,LA
720578,85.4,32.719,-98.891,TX
720578,85.4,32.717,-98.892,TX
720852,51.7,38.946,-104.57,CO
720852,51.7,38.946,-104.57,CO
725023,83.6,33.761,-90.758,MS
725023,83.6,33.861,-90.758,MS
727467,64.0,49.317,-94.9,MN
727467,64.0,49.318,-94.903,MN
722598,85.0,32.967,-96.833,TX
722598,85.0,32.969,-96.836,TX
724117,69.0,36.983,-82.533,VA
724117,69.0,36.988,-82.53,VA
720659,83.7,30.735,-101.203,TX
720659,83.7,30.735,-101.203,TX
720354,81.0,34.699,-99.338,OK
720193,68.5,40.747,-122.922,CA
720193,68.5,40.747,-122.922,CA
720293,73.0,42.45,-91.95,IA
720293,73.0,42.453,-91.948,IA
720923,57.2,48.726,-116.295,ID
720923,57.2,48.726,-116.295,ID
725493,70.2,41.299,-93.114,IA
725493,70.2,41.299,-93.114,IA
723761,85.4,30.517,-96.7,TX
723761,85.4,30.516,-96.704,TX
744656,73.7,38.383,-88.417,IL
744656,73.7,38.379,-88.413,IL
720943,81.7,32.521,-94.308,TX
727477,64.5,48.85,-95.7,MN
727477,64.5,48.856,-95.697,MN
723626,71.6,36.4,-76.017,NC
723626,71.6,36.4,-76.017,NC
723626,71.6,36.399,-76.016,NC
725556,54.2,42.579,-100.0,NE
725556,54.2,42.577,-100.001,NE
720572,59.2,40.612,-112.351,UT
726876,62.2,44.4,-118.967,OR
726876,62.2,44.4,-118.967,OR
720316,84.9,27.783,-97.683,TX
720316,84.9,27.779,-97.691,TX
725474,66.9,41.017,-94.367,IA
725474,66.9,41.007,-94.363,IA
720932,84.3,31.606,-90.409,MS
722600,82.7,32.217,-98.183,TX
722600,82.7,32.215,-98.178,TX
724065,66.7,39.083,-76.767,MD
724065,66.7,39.085,-76.759,MD
723441,61.7,41.733,-98.05,NE
723441,61.7,41.73,-98.054,NE
720309,73.5,40.95,-91.517,IA
720309,73.5,40.947,-91.511,IA
720308,73.3,41.196,-96.112,NE
720308,73.3,41.196,-96.112,NE
722364,79.6,34.681,-90.347,MS
720962,75.5,32.214,-83.128,GA
720962,75.5,32.214,-83.128,GA
726468,64.5,45.717,-90.4,WI
726468,64.5,45.709,-90.402,WI
722198,66.1,36.2,-81.65,NC
722198,66.1,36.2,-81.65,NC
720533,50.9,40.039,-105.226,CO
720533,50.9,40.033,-105.217,CO
720415,68.0,43.433,-86.0,MI
720415,68.0,43.433,-86.0,MI
727474,60.4,47.425,-92.498,MN
727474,60.4,47.424,-92.498,MN
720170,75.3,37.186,-88.751,IL
720170,75.3,37.186,-88.751,IL
722338,87.0,27.35,-98.733,TX
722338,87.0,27.349,-98.737,TX
720271,84.0,32.217,-101.517,TX
720271,84.0,32.213,-101.521,TX
720543,67.9,41.307,-85.064,IN
720543,67.9,41.3,-85.067,IN
725384,62.9,42.917,-82.533,MI
725384,62.9,42.911,-82.529,MI
720171,79.0,35.214,-89.043,TN
722404,85.0,30.217,-93.15,LA
722404,85.0,30.21,-93.143,LA
720648,84.3,30.395,-97.567,TX
720648,84.3,30.395,-97.567,TX
720602,76.7,33.258,-81.388,SC
720602,76.7,33.25,-81.383,SC
744657,73.6,38.515,-89.091,IL
744657,73.6,38.515,-89.092,IL
720285,69.5,37.517,-76.767,VA
720285,69.5,37.521,-76.765,VA
722211,56.4,41.967,-100.567,NE
722211,56.4,41.964,-100.569,NE
747805,76.3,32.482,-81.733,GA
747805,76.3,32.483,-81.737,GA
722860,71.3,33.9,-117.25,CA
722860,71.3,33.9,-117.25,CA
723747,61.6,34.267,-110.0,AZ
723747,61.6,34.264,-110.008,AZ
720714,74.5,33.912,-84.941,GA
720714,74.5,33.912,-84.941,GA
720777,69.8,36.773,-77.794,VA
725488,70.6,42.683,-91.967,IA
725488,70.6,42.681,-91.974,IA
724105,65.7,38.267,-78.9,VA
724105,65.7,38.264,-78.896,VA
722079,72.6,35.783,-80.3,NC
722079,72.6,35.781,-80.304,NC
727459,60.4,47.817,-91.833,MN
727459,60.4,47.817,-91.833,MN
721048,87.8,29.634,-104.362,TX
721048,87.8,29.634,-104.361,TX
722553,86.1,30.219,-96.374,TX
722553,86.1,30.219,-96.374,TX
746929,74.7,35.0,-77.982,NC
746929,74.7,35.0,-77.982,NC
720278,69.8,36.687,-77.483,VA
720278,69.8,36.687,-77.483,VA
722786,84.8,33.3,-111.65,AZ
722786,84.8,33.3,-111.667,AZ
720439,64.5,37.604,-101.374,KS
724462,82.6,31.307,-95.404,TX
724462,82.6,31.307,-95.404,TX
720868,60.1,47.796,-103.254,ND
720868,60.1,47.796,-103.254,ND
725416,65.1,43.717,-85.5,MI
725416,65.1,43.717,-85.5,MI
724007,71.5,36.683,-76.6,VA
724007,71.5,36.682,-76.602,VA
720638,61.4,44.095,-121.2,OR
720638,61.4,44.095,-121.2,OR
722099,75.3,35.717,-96.817,OK
722099,75.3,35.724,-96.82,OK
720967,83.9,30.718,-91.479,LA
720967,83.9,30.718,-91.479,LA
725837,64.1,40.376,-120.573,CA
720681,77.0,38.146,-120.648,CA
722154,73.0,34.722,-84.869,GA
722154,73.0,34.722,-84.869,GA
720478,71.3,38.611,-94.342,MO
725495,65.0,43.217,-95.833,IA
725495,65.0,43.208,-95.833,IA
720535,53.9,40.334,-103.804,CO
720535,53.9,40.333,-103.8,CO
720262,41.4,40.054,-106.369,CO
720262,41.4,40.054,-106.369,CO
720951,78.3,32.609,-82.37,GA
720951,78.3,32.609,-82.37,GA
720284,66.6,42.567,-84.817,MI
720284,66.6,42.574,-84.811,MI
720277,72.5,35.256,-81.601,NC
720277,72.5,35.256,-81.601,NC
720353,72.2,36.617,-83.733,KY
720353,72.2,36.611,-83.738,KY
722076,73.5,40.199,-87.596,IL
722076,73.5,40.2,-87.6,IL
720666,84.6,28.6,-91.2,LA
720666,84.6,28.6,-91.2,LA
726572,64.6,46.283,-96.15,MN
722113,88.3,30.167,-96.983,TX
722113,88.3,30.169,-96.98,TX
720787,84.0,32.304,-90.411,MS
720787,84.0,32.304,-90.411,MS
722149,73.0,41.35,-89.15,IL
722149,73.0,41.352,-89.153,IL
722042,83.7,32.741,-95.496,TX
722042,83.7,32.742,-95.496,TX
720426,71.6,37.158,-95.778,KS
720426,71.6,37.158,-95.778,KS
725294,73.1,35.021,-80.077,NC
725294,73.1,35.017,-80.083,NC
727454,58.0,47.833,-90.383,MN
727454,58.0,47.838,-90.383,MN
747355,82.2,31.917,-98.6,TX
747355,82.2,31.917,-98.6,TX
727515,64.6,45.3,-96.417,MN
727515,64.6,45.306,-96.424,MN
726502,67.7,44.617,-88.733,WI
726502,67.7,44.614,-88.731,WI
720445,73.9,37.358,-85.309,KY
720273,87.4,28.967,-95.867,TX
720273,87.4,28.973,-95.863,TX
722554,86.5,29.908,-96.95,TX
722554,86.5,29.908,-96.95,TX
726409,64.8,43.041,-88.237,WI
726409,64.8,43.041,-88.237,WI
722179,69.0,45.15,-92.533,WI
722179,69.0,45.15,-92.533,WI
722204,72.4,42.05,-90.1,IL
722204,72.4,42.046,-90.108,IL
722044,76.4,34.8,-96.667,OK
722044,76.4,34.804,-96.671,OK
720494,71.2,44.933,-73.1,VT
727503,68.6,45.55,-93.267,MN
727503,68.6,45.559,-93.265,MN
725624,57.1,40.791,-99.777,NE
725624,57.1,40.789,-99.771,NE
720528,46.0,38.817,-106.117,CO
720528,46.0,38.698,-106.07,CO
722351,84.8,29.254,-96.154,TX
722351,84.8,29.266,-96.008,TX
720854,58.9,46.925,-103.982,ND
720854,58.9,46.925,-103.982,ND
720865,64.2,48.405,-97.371,ND
720865,64.2,48.405,-97.371,ND
720348,76.6,33.154,-83.241,GA
720348,76.6,33.154,-83.241,GA
722187,74.8,35.35,-96.95,OK
722187,74.8,35.357,-96.943,OK
727457,64.3,46.825,-95.886,MN
727457,64.3,46.833,-95.883,MN
720151,80.0,30.384,-103.684,TX
720151,80.0,30.383,-103.683,TX
720254,60.2,46.677,-122.983,WA
720254,60.2,46.683,-122.983,WA
724026,71.5,37.647,-75.761,VA
724026,71.5,37.647,-75.761,VA
722343,71.1,42.351,-86.256,MI
722343,71.1,42.351,-86.256,MI
744662,73.5,39.533,-89.333,IL
744662,73.5,39.534,-89.328,IL
723249,76.8,35.554,-87.179,TN
723249,76.8,35.554,-87.179,TN
725409,66.7,41.921,-84.586,MI
725409,66.7,41.921,-84.586,MI
720904,84.0,29.067,-81.284,FL
720904,84.0,29.067,-81.283,FL
720699,72.7,39.608,-77.008,MD
720699,72.7,39.608,-77.008,MD
722097,69.2,41.583,-95.333,IA
722097,69.2,41.584,-95.339,IA
720344,67.6,42.733,-95.55,IA
720344,67.6,42.732,-95.556,IA
722071,77.7,35.1,-97.967,OK
722071,77.7,35.096,-97.966,OK
720340,69.0,44.625,-86.201,MI
720340,69.0,44.626,-86.201,MI
722261,82.9,27.263,-80.85,FL
722261,82.9,27.267,-80.85,FL
722031,75.7,34.267,-86.85,AL
722031,75.7,34.269,-86.858,AL
720342,75.5,35.867,-98.421,OK
720342,75.5,35.864,-98.421,OK
720636,70.8,38.357,-93.684,MO
720636,70.8,38.35,-93.683,MO
997338,65.2,42.0,-87.5,IL
727507,65.0,45.333,-95.65,MN
727507,65.0,45.332,-95.651,MN
720739,85.4,32.646,-93.298,LA
720739,85.4,32.646,-93.298,LA
720612,78.1,32.4,-80.633,SC
720612,78.1,32.412,-80.634,SC
722004,63.0,46.25,-96.6,ND
722004,63.0,46.244,-96.607,ND
722114,67.1,45.167,-93.833,MN
722114,67.1,45.159,-93.843,MN
721035,79.3,31.885,-82.647,GA
721035,79.3,31.885,-82.647,GA
720646,56.4,37.513,-122.501,CA
720358,75.6,35.473,-98.006,OK
720376,76.5,34.229,-86.256,AL
720895,60.8,46.813,-101.86,ND
720624,62.8,44.016,-97.086,SD
720624,62.8,44.016,-97.086,SD
720517,47.4,41.824,-110.557,WY
722346,67.0,42.983,-84.133,MI
722346,67.0,42.993,-84.139,MI
720674,74.3,33.631,-85.152,GA
720674,74.3,33.633,-85.15,GA
723264,75.0,35.964,-83.874,TN
720745,85.6,27.35,-94.633,
720745,85.6,27.35,-94.633,
723897,81.7,36.732,-119.82,CA
723897,81.7,36.732,-119.82,CA
725203,66.6,40.677,-77.627,PA
724017,68.0,37.35,-78.433,VA
724017,68.0,37.358,-78.438,VA
725478,70.3,42.437,-93.869,IA
725478,70.3,42.436,-93.869,IA
720493,64.9,44.889,-72.229,VT
720493,64.9,44.883,-72.233,VT
747807,78.6,33.017,-85.067,GA
747807,78.6,33.017,-85.067,GA
727452,64.8,47.85,-96.617,MN
727452,64.8,47.842,-96.621,MN
726394,65.4,46.311,-85.457,MI
726394,65.4,46.311,-85.457,MI
726569,67.0,44.867,-94.383,MN
726569,67.0,44.859,-94.382,MN
724699,52.0,39.917,-105.117,CO
724699,52.0,39.9,-105.117,CO
722148,73.9,35.417,-80.15,NC
722148,73.9,35.417,-80.151,NC
749045,85.8,27.456,-81.342,FL
720468,83.1,30.558,-92.099,LA
997179,53.2,55.099,-131.182,AK
720323,80.0,30.243,-98.909,TX
720323,80.0,30.243,-98.91,TX
727444,58.1,47.05,-91.75,MN
727444,58.1,47.049,-91.745,MN
722082,70.2,42.246,-89.582,IL
722082,70.2,42.246,-89.582,IL
722256,69.8,42.098,-70.672,MA
721031,75.6,35.38,-86.246,TN
721031,75.6,35.38,-86.246,TN
725458,70.2,42.75,-93.767,IA
725458,70.2,42.742,-93.759,IA
720907,73.2,36.335,-84.162,TN
997261,68.1,43.95,-86.44,
722119,83.6,27.983,-82.017,FL
722119,83.6,28.0,-82.05,FL
720356,74.2,35.538,-98.933,OK
722220,84.6,30.483,-87.183,
727760,57.5,47.45,-111.383,MT
721004,54.9,47.75,-111.55,MT
703056,52.8,62.095,-163.682,AK
703056,52.8,62.1,-163.683,AK
994450,83.8,24.63,-81.11,FL
703985,53.4,55.133,-131.583,AK
703985,53.4,55.131,-131.578,AK
994570,83.8,24.46,-81.88,
725342,74.7,38.764,-87.605,IL
725342,74.7,38.764,-87.606,IL
723760,54.8,35.217,-111.817,AZ
723440,73.1,35.333,-94.363,AR
726499,65.6,43.407,-94.746,IA
726499,65.6,43.401,-94.747,IA
726546,64.0,44.905,-97.149,SD
724504,69.9,37.75,-97.217,KS
724504,69.9,37.746,-97.221,KS
724556,69.0,38.332,-96.191,KS
724556,69.0,38.329,-96.195,KS
725524,57.7,41.617,-98.95,NE
725524,57.7,41.623,-98.948,NE
724565,69.8,38.95,-95.65,KS
724565,69.8,38.95,-95.664,KS
723560,74.6,36.199,-95.887,OK
724507,71.4,37.67,-95.484,KS
745431,70.5,37.333,-95.5,KS
745431,70.5,37.328,-95.504,KS
998012,71.2,42.1,-86.483,MI
720333,68.8,33.9,-117.6,CA
720333,68.8,33.898,-117.602,CA
723495,70.2,37.152,-94.495,MO
703330,47.7,56.95,-158.617,AK
703330,47.7,56.959,-158.632,AK
726587,64.0,43.65,-95.583,MN
726587,64.0,43.645,-95.58,MN
723566,75.9,34.882,-95.783,OK
722447,85.2,32.385,-94.712,TX
722447,85.2,30.733,-95.583,TX
722447,85.2,30.744,-95.586,TX
727923,56.3,46.973,-123.93,WA
724518,66.0,38.842,-99.273,KS
724518,66.0,38.85,-99.267,KS
727934,60.3,47.493,-122.216,WA
727934,60.3,47.493,-122.214,WA
726435,67.3,44.867,-91.488,WI
725645,42.7,41.317,-105.683,WY
726690,50.0,41.8,-107.2,WY
726690,50.0,41.8,-107.2,WY
725470,71.1,42.398,-90.704,IA
725500,72.1,41.31,-95.899,NE
724560,69.4,39.073,-95.626,KS
725533,69.2,40.083,-95.6,NE
725533,69.2,40.08,-95.592,NE
723429,74.0,35.267,-93.1,AR
723429,74.0,35.258,-93.095,AR
722499,82.9,31.578,-94.71,TX
722499,82.9,31.578,-94.709,TX
725462,73.4,41.639,-91.547,IA
725462,73.4,41.633,-91.543,IA
723100,76.5,33.942,-81.118,SC
725510,71.3,40.851,-96.748,NE
724519,71.1,37.1,-95.567,KS
724519,71.1,37.091,-95.566,KS
725710,44.2,40.481,-107.218,CO
722517,87.1,27.733,-98.017,TX
722517,87.1,27.741,-98.025,TX
700300,39.2,70.617,-159.85,AK
700300,39.2,70.617,-159.85,AK
700300,39.2,70.639,-159.995,AK
725930,64.3,36.664,-121.608,CA
726525,62.4,42.917,-97.383,SD
726525,62.4,42.879,-97.364,SD
720306,69.4,38.956,-94.373,MO
720306,69.4,38.96,-94.371,MO
725317,73.2,39.483,-88.283,IL
725317,73.2,39.478,-88.28,IL
724508,69.7,39.011,-95.217,KS
724508,69.7,39.008,-95.212,KS
701043,43.0,68.35,-166.8,AK
701043,43.0,68.35,-166.8,AK
703054,52.7,61.845,-165.571,AK
703054,52.7,61.85,-165.567,AK
722539,85.3,29.9,-97.867,TX
722539,85.3,29.891,-97.864,TX
725327,72.9,41.45,-87.0,IN
725327,72.9,41.453,-87.006,IN
723448,75.2,35.726,-91.647,AR
723448,75.2,35.726,-91.647,AR
722599,83.9,32.683,-96.867,TX
722599,83.9,32.681,-96.868,TX
723484,71.8,36.883,-91.9,MO
723484,71.8,36.878,-91.903,MO
722314,85.5,30.033,-91.883,LA
722314,85.5,30.033,-91.883,LA
722314,85.5,30.038,-91.884,LA
702005,53.7,62.05,-163.3,AK
702005,53.7,62.062,-163.3,AK
724689,58.3,39.25,-102.283,CO
724689,58.3,39.245,-102.284,CO
722920,57.3,33.4,-118.417,CA
722920,57.3,33.405,-118.416,CA
720394,80.9,34.1,-93.066,AR
720394,80.9,34.1,-93.066,AR
727924,59.7,46.118,-122.898,WA
727924,59.7,46.117,-122.894,WA
724243,73.6,37.087,-84.077,KY
911905,76.1,20.783,-156.95,HI
911905,76.1,20.79,-156.949,HI
702004,51.7,64.689,-163.413,AK
722300,76.6,33.183,-86.783,AL
722300,76.6,33.178,-86.782,AL
726580,71.2,44.883,-93.229,MN
726584,70.4,44.933,-93.05,MN
726584,70.4,44.932,-93.056,MN
723147,75.7,35.2,-81.15,NC
723147,75.7,35.197,-81.156,NC
724375,72.0,39.133,-86.617,IN
724375,72.0,39.133,-86.617,IN
722448,83.9,32.35,-95.4,TX
722448,83.9,32.354,-95.403,TX
725473,73.6,41.833,-90.333,IA
725473,73.6,41.833,-90.333,IA
722446,82.9,31.236,-94.754,TX
998305,84.7,26.092,-80.109,FL
994750,68.5,41.31,-72.08,CT
700632,49.3,65.983,-161.15,AK
700632,49.3,65.983,-161.133,AK
723116,75.0,34.45,-79.883,SC
723116,75.0,34.466,-79.89,SC
724673,35.9,39.22,-106.317,CO
724673,35.9,39.229,-106.317,CO
720377,78.5,35.638,-91.176,AR
720377,78.5,35.633,-91.167,AR
727928,57.0,47.483,-122.75,WA
727928,57.0,47.483,-122.767,WA
722470,84.6,32.35,-94.65,TX
722470,84.6,32.385,-94.712,TX
724384,71.2,39.831,-86.294,IN
724384,71.2,39.825,-86.296,IN
723575,83.5,34.567,-98.417,OK
723575,83.5,34.558,-98.417,OK
723544,77.4,35.533,-97.65,OK
723544,77.4,35.534,-97.647,OK
722357,84.0,31.617,-91.3,MS
722357,84.0,31.617,-91.283,MS
722160,80.8,31.533,-84.183,GA
722160,80.8,31.536,-84.194,GA
726550,66.0,45.543,-94.051,MN
725314,72.4,38.567,-90.15,IL
725314,72.4,38.571,-90.157,IL
723435,80.2,34.55,-93.583,AR
723435,80.2,34.547,-93.578,AR
702460,62.9,63.9,-152.267,AK
702460,62.9,63.886,-152.302,AK
724530,76.5,36.737,-97.102,OK
723119,76.0,34.85,-82.35,SC
723119,76.0,34.846,-82.346,SC
724585,67.2,38.876,-98.809,KS
723010,72.4,35.742,-81.382,NC
722268,84.7,31.317,-85.45,AL
722268,84.7,31.317,-85.45,AL
722268,84.7,31.317,-85.45,AL
701337,42.5,65.617,-168.1,AK
701337,42.5,65.617,-168.1,AK
720379,73.2,36.855,-84.856,KY
726438,72.6,43.167,-90.683,WI
726438,72.6,43.156,-90.678,WI
722188,78.5,35.211,-91.738,AR
722188,78.5,35.212,-91.737,AR
703830,52.8,57.499,-134.586,AK
723143,75.2,35.233,-79.383,NC
723143,75.2,35.237,-79.391,NC
723194,73.8,35.019,-80.62,NC
723194,73.8,35.017,-80.621,NC
723416,82.7,34.6,-91.567,AR
723416,82.7,34.6,-91.574,AR
703891,54.2,64.617,-162.267,AK
746410,73.0,36.283,-99.767,OK
746410,73.0,36.297,-99.769,OK
724676,43.1,39.223,-106.869,CO
724676,43.1,39.23,-106.871,CO
726510,65.8,43.578,-96.754,SD
722440,86.7,29.638,-95.282,TX
722897,60.4,35.233,-120.633,CA
722897,60.4,35.237,-120.641,CA
723104,76.5,33.967,-80.983,SC
723104,76.5,33.971,-80.996,SC
722575,84.2,31.083,-97.683,TX
722575,84.2,31.083,-97.683,TX
722057,83.5,28.767,-81.233,FL
722057,83.5,28.78,-81.244,FL
722580,86.9,32.852,-96.856,TX
724516,67.3,37.033,-100.95,KS
724516,67.3,37.05,-100.967,KS
723140,74.8,35.224,-80.955,NC
722279,78.1,34.653,-86.945,AL
722279,78.1,34.653,-86.945,AL
723510,81.3,33.979,-98.493,TX
726165,65.3,42.9,-72.267,NH
726165,65.3,42.9,-72.267,NH
727530,64.1,46.925,-96.811,ND
700860,43.0,70.133,-143.633,AK
700860,43.0,70.134,-143.577,AK
725440,75.8,41.465,-90.523,IL
722508,85.9,26.167,-97.35,TX
722508,85.9,26.166,-97.346,TX
723160,79.0,31.536,-82.507,GA
724230,75.3,38.181,-85.739,KY
724190,70.2,37.591,-83.314,KY
724915,59.5,36.583,-121.833,CA
724915,59.5,36.583,-121.833,CA
724915,59.5,36.588,-121.845,CA
727450,58.5,46.837,-92.183,MN
703160,49.8,55.221,-162.732,AK
726419,60.2,46.55,-90.917,WI
726419,60.2,46.549,-90.919,WI
726506,70.3,43.771,-88.488,WI
726506,70.3,43.769,-88.491,WI
725570,67.1,42.391,-96.379,IA
720175,84.3,33.633,-91.75,AR
720175,84.3,33.636,-91.756,AR
701625,50.0,68.133,-151.733,AK
701625,50.0,68.167,-151.767,AK
726456,68.8,43.983,-88.55,WI
726456,68.8,43.984,-88.557,WI
722276,86.0,31.417,-87.05,AL
722276,86.0,31.416,-87.044,AL
720361,84.6,31.043,-86.312,AL
726463,65.8,44.929,-89.628,WI
722577,84.2,31.15,-97.4,TX
722577,84.2,31.15,-97.417,TX
725347,64.8,42.417,-87.867,IL
725347,64.8,42.417,-87.867,IL
724273,66.8,39.34,-81.444,WV
725635,55.5,42.05,-102.8,NE
725635,55.5,42.057,-102.802,NE
723407,79.0,35.833,-90.633,AR
723407,79.0,35.831,-90.646,AR
724400,71.1,37.24,-93.39,MO
720449,69.0,38.555,-82.738,KY
726505,67.5,42.583,-87.917,WI
726505,67.5,42.595,-87.938,WI
723250,72.6,35.951,-85.081,TN
726545,61.3,43.775,-98.039,SD
726545,61.3,43.774,-98.038,SD
722479,85.7,32.667,-97.1,TX
722479,85.7,32.664,-97.094,TX
703430,53.7,59.433,-146.333,AK
703430,53.7,59.433,-146.333,AK
703430,53.7,59.433,-146.333,AK
724380,70.2,39.725,-86.282,IN
722885,64.2,34.017,-118.45,CA
722885,64.2,34.016,-118.451,CA
723925,61.5,34.426,-119.843,CA
722505,87.7,26.217,-97.65,TX
722505,87.7,26.228,-97.654,TX
724454,69.8,37.761,-90.429,MO
724454,69.8,37.761,-90.428,MO
724365,73.7,38.25,-86.95,IN
724365,73.7,38.249,-86.954,IN
722542,83.3,30.733,-98.233,TX
722542,83.3,30.741,-98.235,TX
725490,69.2,42.55,-94.183,IA
725490,69.2,42.55,-94.183,IA
723350,74.1,36.48,-82.399,TN
726917,58.4,43.417,-124.233,OR
726917,58.4,43.413,-124.244,OR
704890,49.1,53.9,-166.55,AK
704890,49.1,53.895,-166.543,AK
724270,76.3,39.2,-81.27,TN
724270,76.3,36.017,-84.217,TN
724270,76.3,36.023,-84.234,TN
722190,75.9,33.63,-84.442,GA
997278,73.1,41.8,-71.4,RI
998225,85.3,29.867,-93.933,TX
997370,86.0,29.68,-94.98,TX
997787,73.5,41.65,-87.15,IN
724338,76.3,38.533,-89.833,IL
724338,76.3,38.55,-89.85,IL
702195,58.5,60.683,-161.983,AK
722284,77.0,32.616,-85.433,AL
722284,77.0,32.616,-85.433,AL
703334,52.2,58.417,-157.367,AK
703334,52.2,58.185,-157.386,AK
747880,85.0,27.85,-82.5,FL
747880,85.0,27.85,-82.517,FL
722910,60.6,33.25,-119.45,CA
722910,60.6,33.24,-119.458,CA
703888,55.6,64.371,-161.224,AK
703888,55.6,64.37,-161.224,AK
724100,69.8,37.321,-79.207,VA
724070,72.0,39.452,-74.567,NJ
724665,54.2,39.267,-103.667,CO
724665,54.2,39.275,-103.666,CO
722533,84.3,29.36,-99.174,TX
723403,79.0,34.727,-92.239,AR
724237,76.3,37.733,-87.167,KY
724237,76.3,37.75,-87.167,KY
723526,75.4,35.333,-99.2,OK
723526,75.4,35.357,-99.204,OK
722197,75.8,33.357,-84.572,GA
722197,75.8,33.355,-84.567,GA
722054,80.8,35.135,-90.234,AR
722054,80.8,35.135,-90.234,AR
702000,51.2,64.511,-165.44,AK
725763,55.4,42.067,-104.15,WY
725763,55.4,42.061,-104.158,WY
722336,83.6,29.33,-89.4,LA
726885,55.8,45.511,-118.425,OR
722516,86.7,27.5,-97.817,TX
725217,69.6,39.363,-84.521,OH
725217,69.6,39.364,-84.525,OH
722400,86.2,30.125,-93.228,LA
723406,75.8,36.125,-90.925,AR
723406,75.8,36.125,-90.924,AR
722066,83.3,30.4,-81.417,FL
703059,50.8,55.17,-162.27,AK
722055,83.6,29.167,-82.217,FL
722055,83.6,29.167,-82.233,FL
723230,78.8,34.644,-86.786,AL
723235,79.6,34.744,-87.6,AL
724500,71.7,37.648,-97.43,KS
725340,74.2,41.786,-87.752,IL
727476,66.1,48.717,-94.6,MN
723600,65.2,36.449,-103.154,NM
724220,73.3,38.041,-84.606,KY
722040,84.0,28.1,-80.65,FL
722040,84.0,28.101,-80.644,FL
726410,70.6,43.141,-89.345,WI
722926,65.7,33.3,-117.35,CA
722330,86.5,30.333,-89.817,LA
