Avg Total Payments,Avg Covered Charges,Total Discharges,Avg Medicare Payments,admin1_id,Provider Id,admin2_id,lon,lat,date
6361.282857,33318.72571,24.5,5148.107143,USA129,260214,USA229037,-94.503441,38.815972,7/31/18 12:00 AM
6441.778947,14053.96947,22.94736842,5323.403684,USA129,260219,USA229183,-90.69906,38.715426,8/1/18 12:00 AM
8012.062619,17735.89476,25.11904762,6681.466429,USA117,270003,USA217081,-88.921955,38.315522,8/2/18 12:00 AM
9579.9565,22399.91588,38.3625,8207.97475,USA130,270004,USA230111,-108.512823,45.789466,8/3/18 12:00 AM
9923.787273,24243.90818,33.77922078,8750.353766,USA130,270012,USA230013,-111.260884,47.491579,8/4/18 12:00 AM
9178.000984,25859.63754,33.57377049,7844.643934,USA130,270014,USA230063,-114.00019,46.875336,8/5/18 12:00 AM
10605.53765,25971.25824,21.64705882,9507.072353,USA130,270017,USA230093,-112.545201,46.008642,8/6/18 12:00 AM
11269.09565,24589.98174,24.86956522,9567.982174,USA130,270023,USA230063,-114.047649,46.847544,8/7/18 12:00 AM
6711.498182,13485.35818,17.09090909,5843.361818,USA130,270032,USA230041,-109.68564,48.538571,8/8/18 12:00 AM
10170.40931,25928.65875,34.45833333,8826.3925,USA130,270049,USA230111,-108.518815,45.793333,8/9/18 12:00 AM
8077.112951,21700.46508,28.2295082,6865.949836,USA130,270051,USA230029,-114.324173,48.214357,8/10/18 12:00 AM
7305.546579,16014.78526,25.15789474,6182.168684,USA130,270057,USA230031,-111.019645,45.67016,8/11/18 12:00 AM
12232.39,32187.24,116,10114.44,USA130,270086,USA230013,-111.291412,47.489708,8/12/18 12:00 AM
11772.29,16775.29,86,10287.5,USA130,270087,USA230029,-114.323597,48.215453,8/13/18 12:00 AM
9168.865417,30546.90958,56.77083333,7760.300312,USA131,280003,USA231109,-96.651995,40.796612,8/14/18 12:00 AM
11968.99562,37443.48562,47.97916667,10720.81896,USA131,280013,USA231055,-96.2456119,41.2630589,8/15/18 12:00 AM
8709.217284,28254.75815,48.35802469,7332.295802,USA131,280020,USA231109,-96.626826,40.807666,8/16/18 12:00 AM
8337.479828,23538.17017,33.12068966,6763.590517,USA131,280023,USA231079,-98.370763,40.925493,8/17/18 12:00 AM
13059.51185,70772.85926,23.85185185,12030.0463,USA131,280030,USA231055,-95.955577,41.265107,8/18/18 12:00 AM
8296.221538,19112.64667,28.05128205,7325.934103,USA131,280032,USA231001,-98.387937,40.590223,8/19/18 12:00 AM
8970.23093,33665.74872,41.77906977,7459.446977,USA131,280040,USA231055,-96.04162,41.258744,8/20/18 12:00 AM
9953.552048,41386.6541,40.72289157,8616.427711,USA131,280060,USA231055,-96.029955,41.239014,8/21/18 12:00 AM
9809.537636,28327.56309,28.36363636,8458.037091,USA131,280061,USA231157,-103.664769,41.886266,8/22/18 12:00 AM
7951.731489,18533.34936,29,6731.532766,USA131,280065,USA231111,-100.770521,41.121332,8/23/18 12:00 AM
7450.067179,24657.47769,29.69230769,5622.929487,USA131,280077,USA231053,-96.492274,41.452591,8/24/18 12:00 AM
8540.867407,34646.06278,30.7037037,7384.372963,USA131,280081,USA231055,-96.020426,41.322063,8/25/18 12:00 AM
5900.936522,26889.2613,18.34782609,4695.341739,USA131,280105,USA231153,-96.040878,41.135899,8/26/18 12:00 AM
8350.915556,14123.72852,24.51851852,7234.114444,USA131,280111,USA231141,-97.384873,41.454883,8/27/18 12:00 AM
9340.116136,25835.22432,27.43181818,8224.787727,USA131,280125,USA231119,-97.452139,42.033643,8/28/18 12:00 AM
9393.2545,18354.6925,46.4,7756.8645,USA131,280128,USA231109,-96.593756,40.736365,8/29/18 12:00 AM
16930.475,43437.79,196,15385.575,USA131,280129,USA231055,-96.135861,41.232581,8/30/18 12:00 AM
7785.472037,33265.82907,29.59259259,6170.612222,USA131,280130,USA231055,-96.180828,41.238236,8/31/18 12:00 AM
12872.3775,47105.74,51.25,10348.7775,USA131,280131,USA231055,-96.037293,41.257839,9/1/18 12:00 AM
5769.428065,24929.06839,21.12903226,4861.307419,USA131,280132,USA231153,-95.948097,41.136996,9/2/18 12:00 AM
10208.70206,42822.68701,56.34020619,8791.451649,USA132,290001,USA232031,-119.796353,39.525875,9/3/18 12:00 AM
12042.92189,76329.38621,44.57894737,10091.56032,USA132,290003,USA232003,-115.135323,36.132671,9/4/18 12:00 AM
11362.82286,70737.62829,23.74285714,9770.855143,USA132,290005,USA232003,-115.122649,36.194776,9/5/18 12:00 AM
7980.525789,19679.25263,22.68421053,6933.257368,USA132,290006,USA232001,-118.766055,39.47657,9/6/18 12:00 AM
13072.40966,53681.27621,25.48275862,11708.23862,USA132,290007,USA232003,-115.168438,36.159561,9/7/18 12:00 AM
9466.570714,26921.04,21.28571429,7725.087143,USA132,290008,USA232007,-115.730115,40.823509,9/8/18 12:00 AM
9689.762273,42114.09864,30.45454545,8022.434545,USA132,290009,USA232031,-119.818446,39.532305,9/9/18 12:00 AM
9567.213654,59900.35442,28.19230769,8090.023462,USA132,290012,USA232003,-114.983192,36.03883,9/10/18 12:00 AM
11122.55988,40057.23538,39,9755.528625,USA132,290019,USA232510,-119.784312,39.202068,9/11/18 12:00 AM
11358.8419,76581.9557,35.88607595,10084.35114,USA132,290021,USA232003,-115.166308,36.163207,9/12/18 12:00 AM
10166.83853,71596.3828,32.02666667,8554.756,USA132,290022,USA232003,-115.124857,36.113464,9/13/18 12:00 AM
7885.114545,45269.61515,24.27272727,6619.139091,USA132,290032,USA232031,-119.77498,39.536062,9/14/18 12:00 AM
10306.03292,74564.61719,47.35416667,8512.798125,USA132,290039,USA232003,-115.24881,36.215628,9/15/18 12:00 AM
9785.676867,75755.69639,36.77108434,8473.04988,USA132,290041,USA232003,-115.31702,36.180969,9/16/18 12:00 AM
10231.81107,65707.08857,38.6547619,8431.559048,USA132,290045,USA232003,-115.115774,36.004673,9/17/18 12:00 AM
10003.3225,74603.05132,26.69117647,8639.112353,USA132,290046,USA232003,-115.240636,36.090336,9/18/18 12:00 AM
11897.33351,71585.94838,27.48648649,9697.296486,USA132,290047,USA232003,-115.294926,36.072112,9/19/18 12:00 AM
5792.212857,26128.55905,26.95238095,4783.322381,USA132,290049,USA232031,-119.759748,39.436164,9/20/18 12:00 AM
15917.58667,52205.84,89.66666667,13387.25,USA132,290051,USA232510,-119.784115,39.200326,9/21/18 12:00 AM
9122.883962,56804.7183,24.39622642,7665.952453,USA132,290053,USA232003,-115.272001,36.057309,9/22/18 12:00 AM
7684.752593,59590.8213,26.35185185,6166.539444,USA132,290054,USA232003,-115.285717,36.286777,9/23/18 12:00 AM
8580.413678,25671.04368,46.59770115,7569.316552,USA133,300001,USA233013,-71.561862,43.19774,9/24/18 12:00 AM
14784.32539,32969.98685,47.95505618,13701.86697,USA133,300003,USA233009,-72.273738,43.675387,9/25/18 12:00 AM
10872.40682,36599.91886,24,9715.943636,USA133,300005,USA233001,-71.463453,43.528372,9/26/18 12:00 AM
7735.652,21237.20733,29.6,6626.214833,USA133,300011,USA233011,-71.48021,42.749168,9/27/18 12:00 AM
9242.108734,21206.11608,38.5443038,7994.060127,USA133,300012,USA233011,-71.437325,42.984139,9/28/18 12:00 AM
6950.1535,18746.612,25.375,5852.91975,USA133,300014,USA233017,-70.960682,43.29738,9/29/18 12:00 AM
7239.961905,26476.69857,25.9047619,6018.440238,USA133,300017,USA233015,-71.316677,42.87695,9/30/18 12:00 AM
8384.817571,27448.54429,31.11428571,7226.256714,USA133,300018,USA233017,-70.873593,43.213409,10/1/18 12:00 AM
8622.150769,17996.28103,27.84615385,7699.030513,USA133,300019,USA233005,-72.291651,42.949269,10/2/18 12:00 AM
8652.7845,21218.5215,30.16666667,7573.544333,USA133,300020,USA233011,-71.4621,42.756271,10/3/18 12:00 AM
8356.018358,24472.96254,32.58208955,6972.713134,USA133,300023,USA233015,-70.935574,42.982657,10/4/18 12:00 AM
8976.965846,37988.798,28.38461538,7736.662154,USA133,300029,USA233015,-70.790263,43.065038,10/5/18 12:00 AM
9168.27642,33021.50519,37.22222222,7832.201975,USA133,300034,USA233011,-71.47436,42.991369,10/6/18 12:00 AM
12405.3296,75936.19081,81.44444444,11032.06354,USA134,310001,USA234003,-74.056323,40.883704,10/7/18 12:00 AM
16605.36152,80888.74886,49.03797468,15622.21,USA134,310002,USA234013,-74.213226,40.710674,10/8/18 12:00 AM
12009.40292,62365.90583,40.09722222,11013.64653,USA134,310003,USA234017,-73.996172,40.79366,10/9/18 12:00 AM
9511.87,32643.68258,31.87878788,8565.842273,USA134,310005,USA234019,-74.86041,40.532524,10/10/18 12:00 AM
11878.00922,56334.25481,36.02597403,10872.44247,USA134,310006,USA234031,-74.13767,40.859369,10/11/18 12:00 AM
10842.55303,49433.73315,56.39325843,9854.556629,USA134,310008,USA234003,-74.010473,40.882886,10/12/18 12:00 AM
10431.59483,63138.3582,52.39325843,9365.143933,USA106,310009,USA206077,-121.358325,37.951873,10/13/18 12:00 AM
9123.716707,45892.25232,44.03658537,8121.683171,USA134,310010,USA234021,-74.661658,40.35684,10/14/18 12:00 AM
8256.179359,27645.02974,47.78205128,7360.999359,USA134,310011,USA234009,-74.800367,39.076221,10/15/18 12:00 AM
10337.22673,46711.83908,97.73469388,9226.496531,USA134,310012,USA234003,-74.100399,40.984361,10/16/18 12:00 AM
14702.74761,76293.58864,36.06818182,13411.69966,USA134,310014,USA234007,-75.115757,39.940802,10/17/18 12:00 AM
11993.83804,50651.64052,80.93814433,10469.6766,USA134,310015,USA234027,-74.465168,40.788918,10/18/18 12:00 AM
10708.31304,86270.31522,33.76811594,9759.834203,USA134,310016,USA234017,-74.049945,40.734114,10/19/18 12:00 AM
9724.274444,51546.52185,38.88888889,8710.429136,USA134,310017,USA234027,-74.31045,40.958236,10/20/18 12:00 AM
13655.21153,71202.89663,74.43877551,12677.00071,USA134,310019,USA234031,-74.165595,40.902598,10/21/18 12:00 AM
9558.869574,79993.44298,29.59574468,8589.439574,USA134,310021,USA234021,-74.741505,40.217199,10/22/18 12:00 AM
10495.9301,72465.8598,98.24489796,8438.25051,USA134,310022,USA234007,-74.919922,39.78184,10/23/18 12:00 AM
9393.301831,89206.3638,36.28169014,8060.228732,USA134,310024,USA234039,-74.290786,40.612754,10/24/18 12:00 AM
10012.70517,147441.334,31.08333333,8791.369333,USA134,310025,USA234017,-74.112529,40.667843,10/25/18 12:00 AM
11726.26169,60428.88325,32.46753247,10839.2787,USA134,310027,USA234039,-74.214687,40.659061,10/26/18 12:00 AM
9260.856806,72043.65417,39.44444444,8074.615139,USA134,310028,USA234037,-74.768082,41.057468,10/27/18 12:00 AM
11112.7092,78254.34667,42.3908046,10127.97126,USA134,310029,USA234007,-75.09546,39.927496,10/28/18 12:00 AM
11820.65719,65340.38094,45.65625,11088.67375,USA134,310031,USA234005,-74.585419,39.977588,10/29/18 12:00 AM
9672.374828,60448.20782,52.42528736,8724.853908,USA134,310032,USA234011,-75.058827,39.445693,10/30/18 12:00 AM
9138.379341,66758.55571,42.17582418,7871.062747,USA134,310034,USA234025,-74.0635567,40.3536752,10/31/18 12:00 AM
13215.85596,85943.99505,66.60606061,12381.24485,USA134,310038,USA234023,-74.449931,40.495449,11/1/18 12:00 AM
11246.23988,73077.59108,54.68674699,10355.19976,USA134,310039,USA234023,-74.280512,40.518958,11/2/18 12:00 AM
10020.28021,55083.75553,27.78723404,9198.667021,USA134,310040,USA234017,-74.033757,40.741159,11/3/18 12:00 AM
8862.021753,57566.75526,120.0618557,7979.418866,USA134,310041,USA234031,-74.278068,40.918292,11/4/18 12:00 AM
10807.8134,95484.2596,25.06,9587.7506,USA134,310044,USA234021,-74.8112661,40.2947086,11/5/18 12:00 AM
11767.0849,69048.23219,47.92708333,10720.87792,USA134,310045,USA234003,-73.968441,40.904463,11/6/18 12:00 AM
8985.072716,65841.17642,39.95061728,7750.111481,USA134,310047,USA234001,-74.595097,39.31485,11/7/18 12:00 AM
10716.41095,96483.75179,51.2,9468.275789,USA134,310048,USA234035,-74.595341,40.567766,11/8/18 12:00 AM
9082.969888,54489.4509,49.34831461,8099.089101,USA134,310050,USA234027,-74.46514,40.894662,11/9/18 12:00 AM
11455.94172,44092.10774,65.76344086,10009.03247,USA134,310051,USA234013,-74.353955,40.733457,11/10/18 12:00 AM
8791.837802,62461.96066,67.30769231,7656.631429,USA134,310052,USA234029,-74.129866,40.078388,11/11/18 12:00 AM
11950.77038,54014.87823,42.29113924,11037.00873,USA134,310054,USA234013,-74.225618,40.826526,11/12/18 12:00 AM
9660.707579,66876.05284,55.55789474,7896.383789,USA134,310057,USA234005,-74.795025,39.986434,11/13/18 12:00 AM
8685.18,35292.162,25.6,7916.788,USA134,310058,USA234003,-74.062151,40.958602,11/14/18 12:00 AM
9594.59791,64249.15209,34.94029851,8670.707313,USA134,310060,USA234041,-75.178452,40.70199,11/15/18 12:00 AM
8541.276563,80296.82281,32.03125,7467.640469,USA134,310061,USA234005,-74.881158,40.04698,11/16/18 12:00 AM
10722.92622,82903.74724,81.86734694,9307.448061,USA134,310064,USA234001,-74.434714,39.358554,11/17/18 12:00 AM
6921.275227,50125.69795,24.61363636,5906.770909,USA134,310069,USA234033,-75.179437,39.588185,11/18/18 12:00 AM
12631.21402,92082.01276,40.26436782,11638.5654,USA134,310070,USA234023,-74.460005,40.500976,11/19/18 12:00 AM
10837.11385,71950.19635,72.5625,9507.169063,USA134,310073,USA234025,-74.041659,40.207895,11/20/18 12:00 AM
12113.16698,58736.73429,37.46031746,11281.83714,USA134,310074,USA234017,-74.050037,40.716103,11/21/18 12:00 AM
11773.35175,72394.34738,38.3125,10852.89125,USA134,310075,USA234025,-73.98572,40.294969,11/22/18 12:00 AM
13346.81484,73110.72926,58.07368421,12156.82853,USA134,310076,USA234013,-74.305057,40.763356,11/23/18 12:00 AM
8685.736829,63627.3122,46.12195122,7813.644024,USA134,310081,USA234015,-75.150264,39.843979,11/24/18 12:00 AM
10769.79836,58858.27655,41.10909091,9886.821455,USA134,310083,USA234013,-74.213554,40.754557,11/25/18 12:00 AM
8250.059474,57888.76961,45.15789474,7436.318421,USA134,310084,USA234029,-74.219225,40.073346,11/26/18 12:00 AM
11054.0463,66339.44163,95.06521739,10192.33946,USA134,310086,USA234007,-75.007785,39.828123,11/27/18 12:00 AM
6755.214727,37815.95691,31.92727273,6007.038364,USA134,310091,USA234033,-75.44396,39.593744,11/28/18 12:00 AM
10718.02156,95124.87266,35.265625,8841.844375,USA134,310092,USA234021,-74.751982,40.236134,11/29/18 12:00 AM
13267.62103,51947.69412,41.64705882,12339.885,USA134,310096,USA234013,-74.174363,40.7436,11/30/18 12:00 AM
10715.50703,60369.95879,58.85714286,9689.853626,USA134,310108,USA234023,-74.350252,40.556738,12/1/18 12:00 AM
8606.167816,74640.57149,48.8045977,7723.704138,USA134,310110,USA234021,-74.673622,40.216412,12/2/18 12:00 AM
9543.552024,48247.80762,50.85714286,8617.885,USA134,310111,USA234025,-74.311301,40.237967,12/3/18 12:00 AM
8800.663077,55889.83244,36.20512821,7971.998846,USA134,310112,USA234025,-74.191854,40.405029,12/4/18 12:00 AM
7964.867606,40053.85775,35.47887324,7054.070986,USA117,310113,USA217029,-88.400555,39.488017,12/5/18 12:00 AM
8746.568958,58324.13938,34.375,7802.679792,USA134,310115,USA234041,-74.815605,40.861406,12/6/18 12:00 AM
10761.59733,109967.0587,23.16666667,9449.815667,USA134,310118,USA234017,-74.07211,40.791793,12/7/18 12:00 AM
18179.47422,63564.96044,30.04444444,16893.60978,USA134,310119,USA234013,-74.190872,40.740639,12/8/18 12:00 AM
6499.6875,37160.75417,16.33333333,5592.2925,USA134,310120,USA234037,-74.603487,41.207017,12/9/18 12:00 AM
15467.01848,30468.56076,26.68181818,14544.67136,USA135,320001,USA235001,-106.618403,35.087842,12/10/18 12:00 AM
7587.61,30683.0975,21.0625,6656.716875,USA135,320003,USA235047,-105.210294,35.623326,12/11/18 12:00 AM
8814.316857,18207.394,24.14285714,7823.593429,USA135,320004,USA235035,-105.934516,32.924182,12/12/18 12:00 AM
10663.97577,27628.04885,35.30769231,9433.252308,USA135,320005,USA235045,-108.215644,36.723455,12/13/18 12:00 AM
7593.454583,43326.38104,28.6875,6514.505625,USA135,320006,USA235005,-104.528274,33.424091,12/14/18 12:00 AM
12078.98746,45946.19635,24.41269841,8903.555079,USA135,320009,USA235001,-106.639787,35.086091,12/15/18 12:00 AM
8337.7375,21215.66875,18.75,7196.2125,USA135,320011,USA235039,-106.088597,35.997078,12/16/18 12:00 AM
9255.973125,14730.37438,21.8125,8042.70625,USA135,320013,USA235055,-105.576883,36.368579,12/17/18 12:00 AM
6665.155294,27135.50176,20.47058824,5585.224118,USA135,320014,USA235029,-107.767704,32.260832,12/18/18 12:00 AM
7338.131053,18199.82842,23,6352.481053,USA135,320016,USA235017,-108.261082,32.796785,12/19/18 12:00 AM
10007.54857,26300.52143,17.14285714,7767.498571,USA135,320017,USA235001,-106.590547,35.131756,12/20/18 12:00 AM
10183.28306,37061.30903,28.98611111,8722.239722,USA135,320018,USA235013,-106.736298,32.291906,12/21/18 12:00 AM
10046.42656,30949.83301,54.29032258,8453.368172,USA135,320021,USA235001,-106.634891,35.081749,12/22/18 12:00 AM
6198.947778,14368.54111,18,5365.723333,USA135,320030,USA235015,-104.411063,32.848734,12/23/18 12:00 AM
11251.29857,20082.19,15.42857143,9701.451429,USA135,320033,USA235028,-106.318598,35.881926,12/24/18 12:00 AM
8574.586667,12639.44333,12.33333333,7538.846667,USA135,320037,USA235006,-107.827157,35.161976,12/25/18 12:00 AM
6816.631818,12741.575,22,5835.417273,USA135,320038,USA235045,-108.147858,36.788754,12/26/18 12:00 AM
6730.487778,8006.035556,28.44444444,5836.494444,unknown,320059,unknown,0,0,12/27/18 12:00 AM
9500.75,7385.25,16,8655.75,USA135,320060,USA235031,-108.809918,35.07925,12/28/18 12:00 AM
7973.004286,9942.678571,24.5,7073.379286,USA135,320061,USA235031,-108.729882,35.507756,12/29/18 12:00 AM
7383.245,6129.315,18.5,6502.385,USA104,320062,USA204001,-109.157966,35.67935,12/30/18 12:00 AM
6127.111111,31216.42222,26.47222222,5047.192222,USA135,320063,USA235015,-104.258123,32.442349,12/31/18 12:00 AM
7752.655417,35925.82292,22.25,6713.36,USA135,320065,USA235025,-103.184996,32.761463,1/1/19 12:00 AM
12006.885,4918.945,12.5,11208.17,USA135,320067,USA235019,-104.693454,34.930084,1/2/19 12:00 AM
7356.105,27571.36667,21.91666667,5474.440833,USA135,320074,USA235001,-106.675974,35.207508,1/3/19 12:00 AM
8918.065,43397.45,27.26666667,7434.759667,USA135,320083,USA235001,-106.637273,35.087512,1/4/19 12:00 AM
5133.311818,9650.072727,15.63636364,4221.329091,USA135,320084,USA235027,-105.628241,33.32259,1/5/19 12:00 AM
8853.156933,35200.2824,28.61333333,7897.434,USA135,320085,USA235013,-106.728866,32.323461,1/6/19 12:00 AM
5977.595385,21903.11615,22.23076923,4990.796923,USA135,320086,USA235005,-104.521067,33.416935,1/7/19 12:00 AM
12227.46,50489.7,62,11129.9,USA135,320087,USA235049,-105.962916,35.633631,1/8/19 12:00 AM
12129.24474,25731.67,26.55263158,11268.26789,USA136,330002,USA236081,-73.781447,40.59458,1/9/19 12:00 AM
6247.278333,13585.47143,27.35714286,5253.16881,USA136,330003,USA236001,-73.748465,42.673872,1/10/19 12:00 AM
10044.07063,32187.20101,44.41772152,9083.168354,USA136,330004,USA236111,-73.995253,41.926663,1/11/19 12:00 AM
12247.07038,13981.54327,28.28846154,11332.36596,USA136,330006,USA236119,-73.897472,40.929246,1/12/19 12:00 AM
8322.727143,7593.677857,20.42857143,7513.230714,USA136,330008,USA236121,-78.131197,42.754333,1/13/19 12:00 AM
18857.25455,16085.76327,31.52727273,18049.27164,USA136,330009,USA236005,-73.903231,40.831522,1/14/19 12:00 AM
8387.639744,17612.29731,41.11538462,7529.467179,USA136,330011,USA236007,-75.936311,42.092043,1/15/19 12:00 AM
12468.85526,41553.20021,47.03157895,10682.88253,USA136,330013,USA236001,-73.776128,42.6535,1/16/19 12:00 AM
15955.55266,20005.10063,41.703125,14845.25703,USA136,330014,USA236081,-73.814685,40.699155,1/17/19 12:00 AM
12897.89627,19855.64075,41.88059701,11913.02418,USA136,330019,USA236047,-73.948528,40.613903,1/18/19 12:00 AM
10605.27022,44731.93011,63.64516129,9458.635484,USA136,330023,USA236027,-73.93567,41.693559,1/19/19 12:00 AM
17735.7797,36433.11121,109.1818182,15984.52828,USA136,330024,USA236061,-73.953886,40.790468,1/20/19 12:00 AM
15627.25717,24818.398,37.85,14796.10233,USA136,330027,USA236059,-73.554025,40.726219,1/21/19 12:00 AM
13021.6897,36764.1894,30.70149254,12059.34373,USA136,330028,USA236085,-74.105786,40.635888,1/22/19 12:00 AM
5920.09,4528.83,53,5049.67,USA136,330029,USA236029,-78.866284,42.883557,1/23/19 12:00 AM
7109.015667,16827.17967,24.83333333,6055.328667,USA136,330030,USA236117,-77.0997,43.060051,1/24/19 12:00 AM
7940.269091,18421.93545,19.22727273,7041.823636,USA136,330033,USA236017,-75.525804,42.541198,1/25/19 12:00 AM
5543.837692,16311.39846,19.46153846,4592.974615,USA136,330037,USA236055,-77.944445,43.22155,1/26/19 12:00 AM
11079.02605,35456.8764,40.04651163,9760.762093,USA136,330043,USA236103,-73.240993,40.726091,1/27/19 12:00 AM
8641.643372,25582.4993,49.41860465,7614.182326,USA136,330044,USA236065,-75.275346,43.093899,1/28/19 12:00 AM
10266.60204,38078.08366,61.58064516,8828.145269,USA136,330045,USA236103,-73.416129,40.87934,1/29/19 12:00 AM
17059.51774,46478.56129,64.53763441,15915.03204,USA136,330046,USA236061,-73.961233,40.805527,1/30/19 12:00 AM
6351.373846,14744.66923,30.15384615,5411.506346,USA136,330047,USA236057,-74.216407,42.954474,1/31/19 12:00 AM
8134.6908,27647.03,27.2,7151.2088,USA134,330049,USA234031,-74.183117,40.952708,2/1/19 12:00 AM
6321.748333,7363.144444,19.77777778,5484.023889,USA136,330053,USA236073,-78.397408,43.223497,2/2/19 12:00 AM
14680.26378,35066.03989,83.43333333,13239.72567,USA136,330055,USA236081,-73.825025,40.747429,2/3/19 12:00 AM
15687.20523,25870.98108,31.41538462,14837.48015,USA136,330056,USA236047,-73.977959,40.690695,2/4/19 12:00 AM
8018.276477,29423.3217,58.06818182,6870.605682,USA136,330057,USA236001,-73.803525,42.656081,2/5/19 12:00 AM
18150.90616,56119.33828,123.2727273,16910.61606,USA136,330059,USA236005,-73.87987,40.880141,2/6/19 12:00 AM
9375.366986,31338.64192,40.78082192,8245.064247,USA136,330061,USA236119,-73.83686,40.942326,2/7/19 12:00 AM
16594.49688,26186.49375,23.39583333,15622.40875,USA136,330064,USA236061,-74.004862,40.710078,2/8/19 12:00 AM
8768.067273,14866.26273,27.87878788,7655.879697,USA136,330065,USA236063,-79.049732,43.093933,2/9/19 12:00 AM
9784.049138,35626.965,27.12068966,8759.845862,USA136,330067,USA236027,-73.927642,41.717914,2/10/19 12:00 AM
6422.03,14501.29621,29.03448276,5596.451724,USA136,330073,USA236037,-78.176645,43.00507,2/11/19 12:00 AM
5916.834194,11886.75452,22.74193548,4823.484194,USA136,330074,USA236069,-77.289526,42.875079,2/12/19 12:00 AM
9562.869718,20960.17042,32.92957746,8334.289437,USA136,330078,USA236029,-78.848153,42.928557,2/13/19 12:00 AM
9178.334286,16321.1281,23.33333333,8158.834762,USA136,330079,USA236033,-74.14309,44.345081,2/14/19 12:00 AM
16812.90685,12421.76889,27.94444444,16009.35907,USA136,330080,USA236005,-73.92411,40.816966,2/15/19 12:00 AM
6163.625,9620.714667,25.2,5315.411667,USA136,330084,USA236033,-74.291457,44.856765,2/16/19 12:00 AM
6165.6,10544.23316,29.21052632,5373.7,USA136,330085,USA236077,-75.05282,42.457417,2/17/19 12:00 AM
10802.59786,19403.99464,19.57142857,9903.325357,USA136,330086,USA236119,-73.840266,40.913049,2/18/19 12:00 AM
7295.8056,27999.2996,20.84,6376.8252,USA136,330088,USA236103,-72.361237,41.11041,2/19/19 12:00 AM
8418.038533,20623.6668,39.86666667,7124.127733,USA136,330090,USA236015,-76.827703,42.099837,2/20/19 12:00 AM
6211.446531,12775.52102,37.85714286,5292.649184,USA136,330094,USA236021,-73.777197,42.246453,2/21/19 12:00 AM
6080.32,7785.6385,22.2,5305.068,USA136,330096,USA236003,-77.950898,42.122691,2/22/19 12:00 AM
18170.68343,50675.60131,170.040404,16549.02606,USA136,330101,USA236061,-73.953961,40.764691,2/23/19 12:00 AM
7409.776579,16047.14553,33.57894737,5875.272368,USA136,330102,USA236029,-78.879928,42.977658,2/24/19 12:00 AM
6122.600417,10683.42083,34.70833333,5199.930208,USA136,330103,USA236009,-78.427435,42.089805,2/25/19 12:00 AM
10362.03177,43171.75139,49.72151899,9414.511519,USA136,330104,USA236087,-73.925875,41.09592,2/26/19 12:00 AM
14493.1018,54888.4985,116.3,12702.408,USA136,330106,USA236059,-73.70132,40.775606,2/27/19 12:00 AM
10042.64324,41095.88074,37.61764706,9131.1075,USA136,330107,USA236103,-72.673902,40.933962,2/28/19 12:00 AM
6660.056667,18875.94417,31.41666667,5858.661667,USA136,330108,USA236015,-76.796842,42.091394,3/1/19 12:00 AM
4709.891,8430.496,15.8,3874.276,USA136,330111,USA236029,-78.658783,42.509804,3/2/19 12:00 AM
7025.2672,16644.832,21.76,6079.0224,USA136,330115,USA236053,-75.654202,43.077497,3/3/19 12:00 AM
14551.78885,70268.27292,58.23958333,13085.12958,USA136,330119,USA236061,-73.961169,40.77367,3/4/19 12:00 AM
9679.612826,19233.23261,50.61956522,8688.200109,USA136,330125,USA236055,-77.586551,43.192189,3/5/19 12:00 AM
10340.65213,46043.2066,64.5106383,9291.586596,USA136,330126,USA236071,-74.368689,41.442051,3/6/19 12:00 AM
19468.79778,21740.5387,27.33333333,18577.63389,USA136,330127,USA236005,-73.847369,40.856525,3/7/19 12:00 AM
15782.27322,20573.44831,32.96610169,14919.47898,USA136,330128,USA236081,-73.88562,40.745117,3/8/19 12:00 AM
5756.730714,8539.027857,19.57142857,4785.67,USA136,330132,USA236009,-78.942877,42.463765,3/9/19 12:00 AM
9635.662609,38425.39435,24.15217391,8561.598913,USA136,330135,USA236071,-74.681807,41.367635,3/10/19 12:00 AM
12859.16274,21380.67507,31.52054795,11528.1426,USA136,330136,USA236077,-74.9235979,42.6960674,3/11/19 12:00 AM
10626.87735,23766.21622,78.29591837,9254.443163,USA136,330140,USA236067,-76.149717,43.055972,3/12/19 12:00 AM
10359.3153,58229.74747,61.63855422,8761.684096,USA136,330141,USA236103,-72.977701,40.78,3/13/19 12:00 AM
5184.37,7182.179,17,4244.956,USA136,330144,USA236101,-77.278988,42.374366,3/14/19 12:00 AM
8786.654,12503.987,19.2,8021.5465,USA136,330151,USA236101,-77.660596,42.313746,3/15/19 12:00 AM
16448.0725,40965.83667,26.41666667,15263.42938,USA136,330152,USA236047,-73.99767,40.690698,3/16/19 12:00 AM
12307.24759,23765.18574,32.16666667,11242.89389,USA136,330157,USA236045,-75.9144,43.964952,3/17/19 12:00 AM
11136.47698,52543.37407,42.51162791,9928.363372,USA136,330158,USA236087,-74.135864,41.111422,3/18/19 12:00 AM
8055.704571,18736.48086,38.22857143,6933.691714,USA136,330159,USA236067,-76.167439,43.008033,3/19/19 12:00 AM
13554.3399,36344.24646,66.625,12486.99698,USA136,330160,USA236085,-74.086299,40.584935,3/20/19 12:00 AM
8958.089016,23838.90623,37.18032787,7750.719344,USA136,330162,USA236119,-73.725849,41.196709,3/21/19 12:00 AM
6843.104773,11335.05955,32.31818182,5868.736591,USA136,330163,USA236063,-78.671235,43.177385,3/22/19 12:00 AM
